type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
charge,2010-09-23 20:48:49,4,B0053,85,6757,06757.csv,,,
discharge,2010-09-23 23:50:11,4,B0053,86,6758,06758.csv,1.0150379662805102,,
charge,2010-09-24 00:30:30,4,B0053,87,6759,06759.csv,,,
discharge,2010-09-24 03:31:49,4,B0053,88,6760,06760.csv,0.9904614739486177,,
impedance,2010-09-24 04:16:16,24,B0053,89,6761,06761.csv,,0.10150823587960103,0.15654273375568487
charge,2010-09-24 04:48:06,4,B0053,90,6762,06762.csv,,,
impedance,2010-09-24 07:53:28,24,B0053,91,6763,06763.csv,,0.10217255847558271,0.1638124856960519
discharge,2010-09-24 08:25:18,4,B0053,92,6764,06764.csv,1.0145765174582757,,
charge,2010-09-24 09:05:40,4,B0053,93,6765,06765.csv,,,
discharge,2010-09-24 12:07:03,4,B0053,94,6766,06766.csv,0.9811308944080389,,
charge,2010-09-24 12:47:29,4,B0053,95,6767,06767.csv,,,
discharge,2010-09-24 15:48:49,4,B0053,96,6768,06768.csv,1.0041687429386437,,
charge,2010-09-24 16:28:59,4,B0053,97,6769,06769.csv,,,
discharge,2010-09-24 19:30:22,4,B0053,98,6770,06770.csv,1.007820487960787,,
charge,2010-09-24 20:10:09,4,B0053,99,6771,06771.csv,,,
discharge,2010-09-24 23:11:34,4,B0053,100,6772,06772.csv,0.982454133084564,,
impedance,2010-09-24 23:55:54,24,B0053,101,6773,06773.csv,,0.10175940263018807,0.15611120961761282
charge,2010-09-25 00:27:44,4,B0053,102,6774,06774.csv,,,
impedance,2010-09-25 03:33:05,24,B0053,103,6775,06775.csv,,0.10040892027556832,0.1667393739054837
discharge,2010-09-28 11:41:33,4,B0053,104,6776,06776.csv,1.1096775355538027,,
impedance,2010-09-28 12:28:25,24,B0053,105,6777,06777.csv,,0.10280287178613791,0.15794545803380516
charge,2010-09-28 13:00:15,4,B0053,106,6778,06778.csv,,,
impedance,2010-09-28 16:05:40,24,B0053,107,6779,06779.csv,,0.10277183767266186,0.16724447234420675
discharge,2010-09-28 16:37:32,4,B0053,108,6780,06780.csv,1.1136801589914762,,
charge,2010-09-28 17:20:08,4,B0053,109,6781,06781.csv,,,
discharge,2010-09-28 20:21:33,4,B0053,110,6782,06782.csv,1.0385009100572404,,
charge,2010-09-28 21:04:05,4,B0053,111,6783,06783.csv,,,
discharge,2010-09-29 00:05:26,4,B0053,112,6784,06784.csv,1.0768815902180078,,
charge,2010-09-29 00:47:00,4,B0053,113,6785,06785.csv,,,
discharge,2010-09-29 03:48:21,4,B0053,114,6786,06786.csv,1.0721705505837382,,
charge,2010-09-29 04:29:50,4,B0053,115,6787,06787.csv,,,
discharge,2010-09-29 07:31:12,4,B0053,116,6788,06788.csv,1.0124588999851116,,
impedance,2010-09-29 08:16:37,24,B0053,117,6789,06789.csv,,0.1019766835572874,0.15474884628350094
charge,2010-09-29 08:48:28,4,B0053,118,6790,06790.csv,,,
impedance,2010-09-29 11:53:51,24,B0053,119,6791,06791.csv,,0.1014554230700909,0.17113890795299372
discharge,2010-09-29 12:25:41,4,B0053,120,6792,06792.csv,1.0279944857549583,,
charge,2010-09-29 13:06:49,4,B0053,121,6793,06793.csv,,,
discharge,2010-09-29 16:08:13,4,B0053,122,6794,06794.csv,1.0304147279049998,,
charge,2010-09-29 16:49:33,4,B0053,123,6795,06795.csv,,,
discharge,2010-09-29 19:50:59,4,B0053,124,6796,06796.csv,1.0556163273995052,,
charge,2010-09-29 20:31:38,4,B0053,125,6797,06797.csv,,,
discharge,2010-09-29 23:33:00,4,B0053,126,6798,06798.csv,1.0011115418162628,,
charge,2010-09-30 00:13:58,4,B0053,127,6799,06799.csv,,,
discharge,2010-09-30 03:15:20,4,B0053,128,6800,06800.csv,1.0466839215498662,,
impedance,2010-09-30 03:59:31,24,B0053,129,6801,06801.csv,,0.10378670376463021,0.1539359676564066
charge,2010-09-30 04:31:22,4,B0053,130,6802,06802.csv,,,
impedance,2010-09-30 07:36:45,24,B0053,131,6803,06803.csv,,0.10195074893248685,0.1658850218902032
discharge,2010-09-30 08:08:36,4,B0053,132,6804,06804.csv,1.047181656018543,,
charge,2010-09-30 08:48:54,4,B0053,133,6805,06805.csv,,,
discharge,2010-09-30 11:50:17,4,B0053,134,6806,06806.csv,1.0102740078425778,,
charge,2010-09-30 12:31:10,4,B0053,135,6807,06807.csv,,,
discharge,2010-09-30 15:32:33,4,B0053,136,6808,06808.csv,0,,
discharge,2010-09-03 12:10:27,4,B0054,0,6809,06809.csv,0.7399351039859233,,
impedance,2010-09-03 13:00:14,24,B0054,1,6810,06810.csv,,0.10729220819696772,0.2218699476933641
charge,2010-09-03 13:31:57,4,B0054,2,6811,06811.csv,,,
impedance,2010-09-03 16:37:04,24,B0054,3,6812,06812.csv,,0.1021829807494312,0.2042419605630439
discharge,2010-09-03 17:08:51,4,B0054,4,6813,06813.csv,1.1665440238116096,,
charge,2010-09-03 17:57:17,4,B0054,5,6814,06814.csv,,,
discharge,2010-09-03 20:58:26,4,B0054,6,6815,06815.csv,1.1052521456138635,,
charge,2010-09-03 21:46:44,4,B0054,7,6816,06816.csv,,,
discharge,2010-09-04 00:47:52,4,B0054,8,6817,06817.csv,1.0960302257185877,,
charge,2010-09-04 01:34:26,4,B0054,9,6818,06818.csv,,,
discharge,2010-09-04 04:35:34,4,B0054,10,6819,06819.csv,1.0754450685609742,,
charge,2010-09-04 05:23:21,4,B0054,11,6820,06820.csv,,,
discharge,2010-09-04 08:24:28,4,B0054,12,6821,06821.csv,1.0655493528023796,,
impedance,2010-09-04 09:14:17,24,B0054,13,6822,06822.csv,,0.10311804563383167,0.18810644142533564
charge,2010-09-04 09:46:00,4,B0054,14,6823,06823.csv,,,
impedance,2010-09-04 12:51:09,24,B0054,15,6824,06824.csv,,0.10285471210914307,0.19972368912498348
discharge,2010-09-04 13:22:53,4,B0054,16,6825,06825.csv,1.0568368579972396,,
charge,2010-09-04 14:06:24,4,B0054,17,6826,06826.csv,,,
discharge,2010-09-04 17:07:33,4,B0054,18,6827,06827.csv,1.0449064445364842,,
charge,2010-09-04 17:49:40,4,B0054,19,6828,06828.csv,,,
discharge,2010-09-04 20:50:47,4,B0054,20,6829,06829.csv,1.0458363976936966,,
charge,2010-09-04 21:37:22,4,B0054,21,6830,06830.csv,,,
discharge,2010-09-05 00:38:30,4,B0054,22,6831,06831.csv,1.018187920878015,,
charge,2010-09-05 01:24:28,4,B0054,23,6832,06832.csv,,,
discharge,2010-09-05 04:25:36,4,B0054,24,6833,06833.csv,1.0226409233672233,,
impedance,2010-09-05 05:10:52,24,B0054,25,6834,06834.csv,,0.10198137428960918,0.1821024264313652
charge,2010-09-05 05:42:37,4,B0054,26,6835,06835.csv,,,
impedance,2010-09-05 08:47:45,24,B0054,27,6836,06836.csv,,0.10021246764808162,0.18619298969825515
discharge,2010-09-05 09:19:29,4,B0054,28,6837,06837.csv,1.03890961861509,,
charge,2010-09-05 10:05:24,4,B0054,29,6838,06838.csv,,,
discharge,2010-09-05 13:06:35,4,B0054,30,6839,06839.csv,1.0173250354350074,,
charge,2010-09-05 13:51:37,4,B0054,31,6840,06840.csv,,,
discharge,2010-09-05 16:52:47,4,B0054,32,6841,06841.csv,1.033183911994548,,
charge,2010-09-05 17:38:09,4,B0054,33,6842,06842.csv,,,
discharge,2010-09-05 20:39:20,4,B0054,34,6843,06843.csv,1.0095232119739597,,
charge,2010-09-05 21:24:24,4,B0054,35,6844,06844.csv,,,
discharge,2010-09-06 00:25:33,4,B0054,36,6845,06845.csv,0.9862483259626477,,
impedance,2010-09-06 01:14:32,24,B0054,37,6846,06846.csv,,0.10260529932712703,0.17424240216044262
charge,2010-09-06 01:46:17,4,B0054,38,6847,06847.csv,,,
impedance,2010-09-06 04:51:28,24,B0054,39,6848,06848.csv,,0.09886956753778423,0.18437206307843299
discharge,2010-09-06 05:23:13,4,B0054,40,6849,06849.csv,1.0080048320000436,,
charge,2010-09-06 06:07:21,4,B0054,41,6850,06850.csv,,,
discharge,2010-09-06 09:08:34,4,B0054,42,6851,06851.csv,1.0153387761254196,,
charge,2010-09-06 09:52:10,4,B0054,43,6852,06852.csv,,,
discharge,2010-09-06 12:53:22,4,B0054,44,6853,06853.csv,1.0106786853355956,,
charge,2010-09-06 13:37:22,4,B0054,45,6854,06854.csv,,,
discharge,2010-09-06 16:38:35,4,B0054,46,6855,06855.csv,1.010409656585336,,
charge,2010-09-06 17:22:56,4,B0054,47,6856,06856.csv,,,
discharge,2010-09-06 20:24:10,4,B0054,48,6857,06857.csv,0.9801433323963482,,
impedance,2010-09-06 21:12:26,24,B0054,49,6858,06858.csv,,0.09873627843185764,0.16931752932241736
charge,2010-09-06 21:44:11,4,B0054,50,6859,06859.csv,,,
impedance,2010-09-07 00:49:23,24,B0054,51,6860,06860.csv,,0.09953547929849602,0.17909952488546113
discharge,2010-09-09 16:02:55,4,B0054,52,6861,06861.csv,1.1016641723624385,,
impedance,2010-09-09 16:53:17,24,B0054,53,6862,06862.csv,,0.0997438408692764,0.1739217121906383
charge,2010-09-09 17:25:02,4,B0054,54,6863,06863.csv,,,
impedance,2010-09-09 20:30:14,24,B0054,55,6864,06864.csv,,0.10020729885444138,0.17330314059603844
discharge,2010-09-09 21:02:00,4,B0054,56,6865,06865.csv,1.0826512239001271,,
charge,2010-09-09 21:48:07,4,B0054,57,6866,06866.csv,,,
discharge,2010-09-10 00:49:20,4,B0054,58,6867,06867.csv,1.0575008387868343,,
charge,2010-09-10 01:34:50,4,B0054,59,6868,06868.csv,,,
discharge,2010-09-10 04:36:05,4,B0054,60,6869,06869.csv,1.0385517331615322,,
charge,2010-09-10 05:20:43,4,B0054,61,6870,06870.csv,,,
discharge,2010-09-10 08:21:56,4,B0054,62,6871,06871.csv,1.0073294901291132,,
charge,2010-09-10 09:06:45,4,B0054,63,6872,06872.csv,,,
discharge,2010-09-10 12:07:58,4,B0054,64,6873,06873.csv,1.0160400308540347,,
impedance,2010-09-10 12:56:32,24,B0054,65,6874,06874.csv,,0.10480945417308676,0.1776304278897339
charge,2010-09-10 13:28:18,4,B0054,66,6875,06875.csv,,,
impedance,2010-09-10 16:33:32,24,B0054,67,6876,06876.csv,,0.1003655046370946,0.17146043993331284
discharge,2010-09-10 17:05:18,4,B0054,68,6877,06877.csv,1.0158319636440951,,
charge,2010-09-10 17:49:42,4,B0054,69,6878,06878.csv,,,
discharge,2010-09-10 20:50:57,4,B0054,70,6879,06879.csv,1.0015383803216271,,
charge,2010-09-10 21:34:58,4,B0054,71,6880,06880.csv,,,
discharge,2010-09-11 00:36:11,4,B0054,72,6881,06881.csv,0.9812488615918239,,
charge,2010-09-11 01:19:42,4,B0054,73,6882,06882.csv,,,
discharge,2010-09-11 04:20:54,4,B0054,74,6883,06883.csv,0.9987416030110134,,
charge,2010-09-11 05:04:36,4,B0054,75,6884,06884.csv,,,
discharge,2010-09-11 08:05:50,4,B0054,76,6885,06885.csv,0.9584014230949642,,
impedance,2010-09-11 08:53:33,24,B0054,77,6886,06886.csv,,0.0995663814617147,0.1661135074080669
charge,2010-09-11 09:25:19,4,B0054,78,6887,06887.csv,,,
impedance,2010-09-11 12:30:32,24,B0054,79,6888,06888.csv,,0.09795148368163108,0.17043389158330846
discharge,2010-09-11 13:02:19,4,B0054,80,6889,06889.csv,0.9800846133894623,,
charge,2010-09-11 13:45:14,4,B0054,81,6890,06890.csv,,,
discharge,2010-09-11 16:46:28,4,B0054,82,6891,06891.csv,0.9720372198962766,,
charge,2010-09-11 17:29:53,4,B0054,83,6892,06892.csv,,,
discharge,2010-09-11 20:31:10,4,B0054,84,6893,06893.csv,0.9693202807518411,,
charge,2010-09-11 21:14:02,4,B0054,85,6894,06894.csv,,,
discharge,2010-09-12 00:15:17,4,B0054,86,6895,06895.csv,0.9479786388506265,,
charge,2010-09-12 00:58:31,4,B0054,87,6896,06896.csv,,,
discharge,2010-09-12 03:59:48,4,B0054,88,6897,06897.csv,0.9638519569071228,,
impedance,2010-09-12 04:46:14,24,B0054,89,6898,06898.csv,,0.0982754689900987,0.17255755759511082
charge,2010-09-12 05:18:01,4,B0054,90,6899,06899.csv,,,
impedance,2010-09-12 08:23:19,24,B0054,91,6900,06900.csv,,0.09978306056762928,0.17034926975541378
discharge,2010-09-12 08:55:06,4,B0054,92,6901,06901.csv,0.9682336695484697,,
charge,2010-09-12 09:38:03,4,B0054,93,6902,06902.csv,,,
discharge,2010-09-12 12:39:18,4,B0054,94,6903,06903.csv,0.9407020864603765,,
charge,2010-09-12 13:22:16,4,B0054,95,6904,06904.csv,,,
discharge,2010-09-12 16:23:34,4,B0054,96,6905,06905.csv,0.9618442077038963,,
charge,2010-09-12 17:06:09,4,B0054,97,6906,06906.csv,,,
discharge,2010-09-12 20:07:24,4,B0054,98,6907,06907.csv,0.9332340144199703,,
charge,2010-09-12 20:49:58,4,B0054,99,6908,06908.csv,,,
discharge,2010-09-12 23:51:17,4,B0054,100,6909,06909.csv,0.9313454737145217,,
impedance,2010-09-13 00:37:44,24,B0054,101,6910,06910.csv,,0.1028847349516244,0.17043290656809826
charge,2010-09-13 01:09:31,4,B0054,102,6911,06911.csv,,,
impedance,2010-09-13 04:14:47,24,B0054,103,6912,06912.csv,,0.1004782991647128,0.16979445543115157
discharge,2010-09-14 12:06:05,4,B0054,104,6913,06913.csv,0.9976429099116705,,
impedance,2010-09-14 12:54:12,24,B0054,105,6914,06914.csv,,0.09908585165129678,0.1695760249387519
charge,2010-09-14 13:26:00,4,B0054,106,6915,06915.csv,,,
impedance,2010-09-14 16:31:17,24,B0054,107,6916,06916.csv,,0.09976413952772237,0.1715958734375487
discharge,2010-09-14 17:03:04,4,B0054,108,6917,06917.csv,0.9833315262972037,,
charge,2010-09-14 17:46:48,4,B0054,109,6918,06918.csv,,,
discharge,2010-09-14 20:48:06,4,B0054,110,6919,06919.csv,0.9904370062777442,,
charge,2010-09-14 21:31:37,4,B0054,111,6920,06920.csv,,,
discharge,2010-09-15 00:32:54,4,B0054,112,6921,06921.csv,0.9499871340436294,,
charge,2010-09-15 01:16:06,4,B0054,113,6922,06922.csv,,,
discharge,2010-09-15 04:17:21,4,B0054,114,6923,06923.csv,0.9526027840900876,,
charge,2010-09-15 05:00:04,4,B0054,115,6924,06924.csv,,,
discharge,2010-09-17 15:17:48,4,B0054,116,6925,06925.csv,0.8850175175465715,,
impedance,2010-09-17 16:02:32,24,B0054,117,6926,06926.csv,,0.09945861002492817,0.16837107032665177
charge,2010-09-17 16:34:19,4,B0054,118,6927,06927.csv,,,
impedance,2010-09-17 19:39:33,24,B0054,119,6928,06928.csv,,0.09892297687386942,0.16882906267749404
discharge,2010-09-17 20:11:19,4,B0054,120,6929,06929.csv,0.9937402750241768,,
charge,2010-09-17 20:55:26,4,B0054,121,6930,06930.csv,,,
discharge,2010-09-17 23:56:44,4,B0054,122,6931,06931.csv,0.995507330519279,,
charge,2010-09-18 00:40:13,4,B0054,123,6932,06932.csv,,,
discharge,2010-09-18 03:41:26,4,B0054,124,6933,06933.csv,0.975407870968116,,
charge,2010-09-18 04:24:22,4,B0054,125,6934,06934.csv,,,
discharge,2010-09-18 07:25:38,4,B0054,126,6935,06935.csv,0.965960558373922,,
charge,2010-09-18 08:08:20,4,B0054,127,6936,06936.csv,,,
discharge,2010-09-18 11:09:35,4,B0054,128,6937,06937.csv,0.9573702621688754,,
impedance,2010-09-18 11:56:16,24,B0054,129,6938,06938.csv,,0.09955858753483385,0.16209995678022052
charge,2010-09-18 12:28:03,4,B0054,130,6939,06939.csv,,,
impedance,2010-09-18 15:33:19,24,B0054,131,6940,06940.csv,,0.09849560317349815,0.16916621133274656
discharge,2010-09-18 16:05:06,4,B0054,132,6941,06941.csv,0.9294756591964932,,
charge,2010-09-18 16:48:09,4,B0054,133,6942,06942.csv,,,
discharge,2010-09-18 19:49:23,4,B0054,134,6943,06943.csv,0.9323553879823946,,
charge,2010-09-18 20:32:11,4,B0054,135,6944,06944.csv,,,
discharge,2010-09-18 23:33:26,4,B0054,136,6945,06945.csv,0.954568378404969,,
charge,2010-09-19 00:15:53,4,B0054,137,6946,06946.csv,,,
discharge,2010-09-19 03:17:11,4,B0054,138,6947,06947.csv,0.9330242104372937,,
charge,2010-09-19 03:59:19,4,B0054,139,6948,06948.csv,,,
discharge,2010-09-19 07:00:37,4,B0054,140,6949,06949.csv,0.923294184000959,,
impedance,2010-09-19 07:46:55,24,B0054,141,6950,06950.csv,,0.099954392550574,0.1681720878718392
charge,2010-09-19 08:18:42,4,B0054,142,6951,06951.csv,,,
impedance,2010-09-19 11:24:00,24,B0054,143,6952,06952.csv,,0.10068676219062561,0.16612514785522148
discharge,2010-09-19 11:55:48,4,B0054,144,6953,06953.csv,0.9257799164262976,,
charge,2010-09-19 12:37:25,4,B0054,145,6954,06954.csv,,,
discharge,2010-09-19 15:38:44,4,B0054,146,6955,06955.csv,0.9162765793280084,,
charge,2010-09-19 16:20:55,4,B0054,147,6956,06956.csv,,,
discharge,2010-09-19 19:22:11,4,B0054,148,6957,06957.csv,0.9387011679112469,,
charge,2010-09-19 20:04:00,4,B0054,149,6958,06958.csv,,,
discharge,2010-09-19 23:05:17,4,B0054,150,6959,06959.csv,0.9158990586877171,,
charge,2010-09-19 23:46:55,4,B0054,151,6960,06960.csv,,,
discharge,2010-09-20 02:48:11,4,B0054,152,6961,06961.csv,0.9202608990433788,,
impedance,2010-09-20 03:33:57,24,B0054,153,6962,06962.csv,,0.09971096587204074,0.1737248331584495
charge,2010-09-20 04:05:45,4,B0054,154,6963,06963.csv,,,
impedance,2010-09-20 07:11:01,24,B0054,155,6964,06964.csv,,0.09815737634698474,0.16994470179099008
discharge,2010-09-20 07:42:50,4,B0054,156,6965,06965.csv,0.9111253917360889,,
charge,2010-09-20 08:24:15,4,B0054,157,6966,06966.csv,,,
discharge,2010-09-20 11:25:31,4,B0054,158,6967,06967.csv,0.8980507043695345,,
charge,2010-09-20 12:07:10,4,B0054,159,6968,06968.csv,,,
discharge,2010-09-20 15:08:29,4,B0054,160,6969,06969.csv,0.9278864624016372,,
charge,2010-09-20 15:50:01,4,B0054,161,6970,06970.csv,,,
discharge,2010-09-20 18:51:21,4,B0054,162,6971,06971.csv,0.9118415396987224,,
charge,2010-09-20 19:32:06,4,B0054,163,6972,06972.csv,,,
discharge,2010-09-20 22:33:25,4,B0054,164,6973,06973.csv,0.8936491649329469,,
impedance,2010-09-20 23:18:51,24,B0054,165,6974,06974.csv,,0.10056174968854417,0.16586643289001304
charge,2010-09-20 23:50:39,4,B0054,166,6975,06975.csv,,,
impedance,2010-09-21 02:55:56,24,B0054,167,6976,06976.csv,,0.09812573227961423,0.1710592571950133
discharge,2010-09-21 16:21:05,4,B0054,168,6977,06977.csv,0.9100864492604255,,
impedance,2010-09-21 17:07:17,24,B0054,169,6978,06978.csv,,0.10195748343196397,0.17163226461103365
charge,2010-09-21 17:39:05,4,B0054,170,6979,06979.csv,,,
impedance,2010-09-21 20:44:24,24,B0054,171,6980,06980.csv,,0.09877756699804434,0.16979173933898994
discharge,2010-09-21 21:16:13,4,B0054,172,6981,06981.csv,0.9114904731460941,,
charge,2010-09-21 21:58:28,4,B0054,173,6982,06982.csv,,,
discharge,2010-09-22 00:59:48,4,B0054,174,6983,06983.csv,0.9337172811638196,,
charge,2010-09-22 01:41:32,4,B0054,175,6984,06984.csv,,,
discharge,2010-09-22 04:42:50,4,B0054,176,6985,06985.csv,0.8981517756068776,,
charge,2010-09-22 05:24:23,4,B0054,177,6986,06986.csv,,,
discharge,2010-09-22 08:25:42,4,B0054,178,6987,06987.csv,0.9139367135371254,,
charge,2010-09-22 09:06:33,4,B0054,179,6988,06988.csv,,,
discharge,2010-09-22 12:07:52,4,B0054,180,6989,06989.csv,0.8764848617154279,,
impedance,2010-09-22 12:53:15,24,B0054,181,6990,06990.csv,,0.10083961683285608,0.1680384253073146
charge,2010-09-22 13:25:04,4,B0054,182,6991,06991.csv,,,
impedance,2010-09-22 16:30:22,24,B0054,183,6992,06992.csv,,0.09938070713432909,0.1638399860745152
discharge,2010-09-22 17:02:11,4,B0054,184,6993,06993.csv,0.8854917958581964,,
charge,2010-09-22 17:43:16,4,B0054,185,6994,06994.csv,,,
discharge,2010-09-22 20:44:38,4,B0054,186,6995,06995.csv,0.8819074622846708,,
charge,2010-09-22 21:25:52,4,B0054,187,6996,06996.csv,,,
discharge,2010-09-23 00:27:12,4,B0054,188,6997,06997.csv,0.9045809105944795,,
charge,2010-09-23 01:07:46,4,B0054,189,6998,06998.csv,,,
discharge,2010-09-23 04:09:08,4,B0054,190,6999,06999.csv,0.8734606349455996,,
charge,2010-09-23 04:49:59,4,B0054,191,7000,07000.csv,,,
discharge,2010-09-23 07:51:17,4,B0054,192,7001,07001.csv,0.903131190986828,,
impedance,2010-09-23 08:35:53,24,B0054,193,7002,07002.csv,,0.10090024188238889,0.1737279547669624
charge,2010-09-23 09:07:43,4,B0054,194,7003,07003.csv,,,
impedance,2010-09-23 12:13:02,24,B0054,195,7004,07004.csv,,0.09978756497979471,0.16988192404604455
discharge,2010-09-23 12:44:52,4,B0054,196,7005,07005.csv,0.8712217754060124,,
charge,2010-09-23 13:25:43,4,B0054,197,7006,07006.csv,,,
discharge,2010-09-23 16:27:06,4,B0054,198,7007,07007.csv,0.8936499043476617,,
charge,2010-09-23 17:07:13,4,B0054,199,7008,07008.csv,,,
discharge,2010-09-23 20:08:35,4,B0054,200,7009,07009.csv,0.8835064014687892,,
charge,2010-09-23 20:48:49,4,B0054,201,7010,07010.csv,,,
discharge,2010-09-23 23:50:11,4,B0054,202,7011,07011.csv,0.8779403705367915,,
charge,2010-09-24 00:30:30,4,B0054,203,7012,07012.csv,,,
discharge,2010-09-24 03:31:49,4,B0054,204,7013,07013.csv,0.8599389109365094,,
impedance,2010-09-24 04:16:16,24,B0054,205,7014,07014.csv,,0.09999535538379288,0.1694057325625717
charge,2010-09-24 04:48:06,4,B0054,206,7015,07015.csv,,,
impedance,2010-09-24 07:53:28,24,B0054,207,7016,07016.csv,,0.09980761653697764,0.167319969850756
discharge,2010-09-24 08:25:18,4,B0054,208,7017,07017.csv,0.8697358119609565,,
charge,2010-09-24 09:05:40,4,B0054,209,7018,07018.csv,,,
discharge,2010-09-24 12:07:03,4,B0054,210,7019,07019.csv,0.8638271814812677,,
charge,2010-09-24 12:47:29,4,B0054,211,7020,07020.csv,,,
discharge,2010-09-24 15:48:49,4,B0054,212,7021,07021.csv,0.8865694537789144,,
charge,2010-09-24 16:28:59,4,B0054,213,7022,07022.csv,,,
discharge,2010-09-24 19:30:22,4,B0054,214,7023,07023.csv,0.8690078572313327,,
charge,2010-09-24 20:10:09,4,B0054,215,7024,07024.csv,,,
discharge,2010-09-24 23:11:34,4,B0054,216,7025,07025.csv,0.8474446088377652,,
impedance,2010-09-24 23:55:54,24,B0054,217,7026,07026.csv,,0.10004246743347397,0.16863251839881752
charge,2010-09-25 00:27:44,4,B0054,218,7027,07027.csv,,,
impedance,2010-09-25 03:33:05,24,B0054,219,7028,07028.csv,,0.09881969221354098,0.16846587688669795
discharge,2010-09-28 11:41:33,4,B0054,220,7029,07029.csv,0.8799727721580702,,
impedance,2010-09-28 12:28:25,24,B0054,221,7030,07030.csv,,0.10130158738866632,0.16810385531420427
charge,2010-09-28 13:00:15,4,B0054,222,7031,07031.csv,,,
impedance,2010-09-28 16:05:40,24,B0054,223,7032,07032.csv,,0.09906340628726269,0.16694017686660118
discharge,2010-09-28 16:37:32,4,B0054,224,7033,07033.csv,0.9110444582768508,,
charge,2010-09-28 17:20:08,4,B0054,225,7034,07034.csv,,,
discharge,2010-09-28 20:21:33,4,B0054,226,7035,07035.csv,0.9121724293355059,,
charge,2010-09-28 21:04:05,4,B0054,227,7036,07036.csv,,,
discharge,2010-09-29 00:05:26,4,B0054,228,7037,07037.csv,0.8872043975884799,,
charge,2010-09-29 00:47:00,4,B0054,229,7038,07038.csv,,,
discharge,2010-09-29 03:48:21,4,B0054,230,7039,07039.csv,0.8961236767959215,,
charge,2010-09-29 04:29:50,4,B0054,231,7040,07040.csv,,,
discharge,2010-09-29 07:31:12,4,B0054,232,7041,07041.csv,0.8851334001128452,,
impedance,2010-09-29 08:16:37,24,B0054,233,7042,07042.csv,,0.10010176866588458,0.17206830735078923
charge,2010-09-29 08:48:28,4,B0054,234,7043,07043.csv,,,
impedance,2010-09-29 11:53:51,24,B0054,235,7044,07044.csv,,0.09962652988489665,0.1736702007658418
discharge,2010-09-29 12:25:41,4,B0054,236,7045,07045.csv,0.8793386645436118,,
charge,2010-09-29 13:06:49,4,B0054,237,7046,07046.csv,,,
discharge,2010-09-29 16:08:13,4,B0054,238,7047,07047.csv,0.8461224238450626,,
charge,2010-09-29 16:49:33,4,B0054,239,7048,07048.csv,,,
discharge,2010-09-29 19:50:59,4,B0054,240,7049,07049.csv,0.8705933152969343,,
charge,2010-09-29 20:31:38,4,B0054,241,7050,07050.csv,,,
discharge,2010-09-29 23:33:00,4,B0054,242,7051,07051.csv,0.8440520909609104,,
charge,2010-09-30 00:13:58,4,B0054,243,7052,07052.csv,,,
discharge,2010-09-30 03:15:20,4,B0054,244,7053,07053.csv,0.8536244678403578,,
impedance,2010-09-30 03:59:31,24,B0054,245,7054,07054.csv,,0.10176865021985404,0.16994114827433765
charge,2010-09-30 04:31:22,4,B0054,246,7055,07055.csv,,,
impedance,2010-09-30 07:36:45,24,B0054,247,7056,07056.csv,,0.10150507023603897,0.1742737496764066
discharge,2010-09-30 08:08:36,4,B0054,248,7057,07057.csv,0.8524519337958137,,
charge,2010-09-30 08:48:54,4,B0054,249,7058,07058.csv,,,
discharge,2010-09-30 11:50:17,4,B0054,250,7059,07059.csv,0.8373919001793014,,
charge,2010-09-30 12:31:10,4,B0054,251,7060,07060.csv,,,
discharge,2010-09-30 15:32:33,4,B0054,252,7061,07061.csv,0,,
discharge,2010-09-03 12:10:27,4,B0055,0,7062,07062.csv,0.7989997927037011,,
impedance,2010-09-03 13:00:14,24,B0055,1,7063,07063.csv,,0.10157829311159554,0.23471686484653742
charge,2010-09-03 13:31:57,4,B0055,2,7064,07064.csv,,,
impedance,2010-09-03 16:37:04,24,B0055,3,7065,07065.csv,,0.09619085839657462,0.20176718938616142
discharge,2010-09-03 17:08:51,4,B0055,4,7066,07066.csv,1.319892156462878,,
charge,2010-09-03 17:57:17,4,B0055,5,7067,07067.csv,,,
discharge,2010-09-03 20:58:26,4,B0055,6,7068,07068.csv,1.2769832801132017,,
charge,2010-09-03 21:46:44,4,B0055,7,7069,07069.csv,,,
discharge,2010-09-04 00:47:52,4,B0055,8,7070,07070.csv,1.2572591312230865,,
charge,2010-09-04 01:34:26,4,B0055,9,7071,07071.csv,,,
discharge,2010-09-04 04:35:34,4,B0055,10,7072,07072.csv,1.206763751299412,,
charge,2010-09-04 05:23:21,4,B0055,11,7073,07073.csv,,,
discharge,2010-09-04 08:24:28,4,B0055,12,7074,07074.csv,1.2077322536103197,,
impedance,2010-09-04 09:14:17,24,B0055,13,7075,07075.csv,,0.09915026406799798,0.18329577020277954
charge,2010-09-04 09:46:00,4,B0055,14,7076,07076.csv,,,
impedance,2010-09-04 12:51:09,24,B0055,15,7077,07077.csv,,0.0959763432768074,0.1840796258694923
discharge,2010-09-04 13:22:53,4,B0055,16,7078,07078.csv,1.2009614290093835,,
charge,2010-09-04 14:06:24,4,B0055,17,7079,07079.csv,,,
discharge,2010-09-04 17:07:33,4,B0055,18,7080,07080.csv,1.189059086549973,,
charge,2010-09-04 17:49:40,4,B0055,19,7081,07081.csv,,,
discharge,2010-09-04 20:50:47,4,B0055,20,7082,07082.csv,1.169708782604433,,
